,Log_Returns,Macro,Predicted_Return,Residual
2014-12-31,-0.002540171191393184,2.17,0.010862688264416786,-0.01340285945580997
2015-01-31,-0.030076868972748628,1.68,0.011901511754924014,-0.04197838072767264
2015-02-28,0.05468193007671251,2.0,0.0112230964141846,0.04345883366252791
2015-03-31,-0.015830349731866988,1.94,0.01135029929057324,-0.027180649022440228
2015-04-30,0.00978591224739072,2.05,0.011117094017194067,-0.0013311817698033468
2015-05-31,0.01277421876069303,2.12,0.01096869066140732,0.0018055280992857105
2015-06-30,-0.020521247163982178,2.35,0.010481079635250865,-0.031002326799233045
2015-07-31,0.02233799760235217,2.2,0.010799086826222465,0.011538910776129705
2015-08-31,-0.06288683795556535,2.21,0.01077788634682436,-0.07366472430238971
2015-09-30,-0.02584684493055157,2.06,0.01109589353779596,-0.03694273846834753
2015-10-31,0.08163456791665424,2.16,0.010883888743814893,0.07075067917283935
2015-11-30,0.003648535164794745,2.21,0.01077788634682436,-0.007129351182029614
2015-12-31,-0.01743343752055707,2.27,0.01065068347043572,-0.02808412099099279
2016-01-31,-0.05106872142872111,1.94,0.01135029929057324,-0.06241902071929435
2016-02-29,-0.000826177894694506,1.74,0.011774308878535374,-0.01260048677322988
2016-03-31,0.06509990786475067,1.78,0.011689506960942947,0.05341040090380773
2016-04-30,0.003933365482550004,1.83,0.011583504563952414,-0.00765013908140241
2016-05-31,0.016868603531370624,1.84,0.011562304084554307,0.005306299446816317
2016-06-30,0.0034699956995957863,1.49,0.012304320863488042,-0.008834325163892256
2016-07-31,0.035821979652177205,1.46,0.012367922301682361,0.023454057350494842
2016-08-31,0.0011966822816389495,1.58,0.01211351654890508,-0.010916834267266131
2016-09-30,5.8109538615552924e-05,1.6,0.012071115590108868,-0.012013006051493316
2016-10-31,-0.017488965598841683,1.84,0.011562304084554307,-0.02905126968339599
2016-11-30,0.03617599140961481,2.37,0.010438678676454653,0.02573731273316016
2016-12-31,0.020069004968490255,2.45,0.010269074841269798,0.009799930127220456
2017-01-31,0.01773655626074016,2.45,0.010269074841269798,0.007467481419470361
2017-02-28,0.038539372826084065,2.36,0.01045987915585276,0.028079493670231305
2017-03-31,0.0012490749749443702,2.4,0.010375077238260332,-0.00912600226331596
2017-04-30,0.009877025042120685,2.29,0.010608282511639505,-0.0007312574695188204
2017-05-31,0.014014320598277279,2.21,0.01077788634682436,0.003236434251452919
2017-06-30,0.006354946558605506,2.31,0.010565881552843291,-0.004210934994237785
2017-07-31,0.020345842191235364,2.3,0.010587082032241398,0.009758760158993966
2017-08-31,0.002913312166594517,2.12,0.01096869066140732,-0.008055378494812802
2017-09-30,0.019949134090480908,2.33,0.010523480594047079,0.009425653496433829
2017-10-31,0.023290591341503537,2.38,0.010417478197056546,0.012873113144446991
2017-11-30,0.030108233001528758,2.42,0.010332676279464117,0.01977555672206464
2017-12-31,0.012055118772053673,2.4,0.010375077238260332,0.0016800415337933413
2018-01-31,0.05482795320381848,2.72,0.009696661897520917,0.04513129130629756
2018-02-28,-0.037038042010599334,2.87,0.009378654706549316,-0.04641669671714865
2018-03-31,-0.027793180446785738,2.74,0.009654260938724703,-0.03744744138551044
2018-04-30,0.005154941625325805,2.95,0.009209050871364463,-0.004054109246038658
2018-05-31,0.024018407633594224,2.83,0.009463456624141744,0.01455495100945248
2018-06-30,0.005734591306937562,2.85,0.00942105566534553,-0.0036864643584079678
2018-07-31,0.03637649012042034,2.96,0.009187850391966356,0.02718863972845398
2018-08-31,0.031420717244175105,2.86,0.009399855185947423,0.022020862058227682
2018-09-30,0.005928388797259226,3.05,0.008997046077383396,-0.00306865728012417
2018-10-31,-0.07160816826779587,3.15,0.00878504128340233,-0.08039320955119819
2018-11-30,0.018379442875224975,3.01,0.009081847994975824,0.00929759488024915
2018-12-31,-0.09216849121190586,2.69,0.009760263335715239,-0.1019287545476211
2019-01-31,0.07702183827280835,2.63,0.009887466212103877,0.06713437206070448
2019-02-28,0.03190121043283947,2.73,0.00967546141812281,0.02222574901471666
2019-03-31,0.017938893906731364,2.41,0.010353876758862224,0.00758501714786914
2019-04-30,0.04004009081685659,2.51,0.010141871964881158,0.029898218851975432
2019-05-31,-0.06589540178536724,2.14,0.010926289702611107,-0.07682169148797835
2019-06-30,0.06727209142438483,2.0,0.0112230964141846,0.05604899501020023
2019-07-31,0.015006203075623779,2.02,0.011180695455388388,0.0038255076202353914
2019-08-31,-0.016885380278590722,1.5,0.012283120384089935,-0.029168500662680657
2019-09-30,0.019271362519802493,1.68,0.011901511754924014,0.007369850764878479
2019-10-31,0.02186375585533068,1.69,0.011880311275525909,0.009983444579804771
2019-11-30,0.035558811971727534,1.78,0.011689506960942947,0.02386930501078459
2019-12-31,0.028641002774139,1.92,0.011392700249369454,0.017248302524769547
2020-01-31,-0.00040409198473593096,1.51,0.012261919904691828,-0.012666011889427758
2020-02-29,-0.08247466682244964,1.13,0.013067538121819884,-0.09554220494426952
2020-03-31,-0.13338453758526986,0.7,0.013979158735938472,-0.14736369632120833
2020-04-30,0.11954462178744146,0.64,0.01410636161232711,0.10543826017511435
2020-05-31,0.04654489075005848,0.65,0.014085161132929005,0.03245972961712947
2020-06-30,0.01757922563871483,0.66,0.014063960653530898,0.0035152649851839333
2020-07-31,0.0572234131921625,0.55,0.014297165926910072,0.04292624726525243
2020-08-31,0.06746829064701437,0.72,0.013936757777142258,0.05353153286987211
2020-09-30,-0.038162551075788025,0.69,0.014000359215336579,-0.0521629102911246
2020-10-31,-0.025249600471817072,0.88,0.01359755010677255,-0.038847150578589625
2020-11-30,0.10325742601987277,0.84,0.013682352024364977,0.08957507399550779
2020-12-31,0.03637847980693253,0.93,0.013491547709782017,0.022886932097150516
2021-01-31,-0.010242688997085511,1.11,0.013109939080616096,-0.02335262807770161
2021-02-28,0.027426051457091434,1.44,0.012410323260478575,0.015015728196612859
2021-03-31,0.044398909101802775,1.74,0.011774308878535374,0.0326246002232674
2021-04-30,0.05155807915110317,1.65,0.011965113193118335,0.03959296595798484
2021-05-31,0.00654461040493362,1.58,0.01211351654890508,-0.005568906143971461
2021-06-30,0.02217977996644685,1.45,0.012389122781080468,0.009790657185366381
2021-07-31,0.02411919454083652,1.24,0.012834332848440709,0.011284861692395813
2021-08-31,0.029325816530729444,1.3,0.012707129972052068,0.016618686558677376
2021-09-30,-0.04772665824102186,1.52,0.012240719425293721,-0.05996737766631558
2021-10-31,0.06781152018535933,1.55,0.012177117987099402,0.05563440219825992
2021-11-30,-0.008067355404552261,1.43,0.012431523739876682,-0.020498879144428946
2021-12-31,0.04521020082198522,1.52,0.012240719425293721,0.0329694813966915
2022-01-31,-0.05418293741432855,1.79,0.01166830648154484,-0.0658512438958734
2022-02-28,-0.029961460945687104,1.83,0.011583504563952414,-0.041544965509639514
2022-03-31,0.036901147585728815,2.32,0.010544681073445186,0.026356466512283627
2022-04-30,-0.09186220104445664,2.89,0.009336253747753103,-0.10119845479220974
2022-05-31,0.0022546934403835602,2.85,0.00942105566534553,-0.00716636222496197
2022-06-30,-0.0860595908086776,2.98,0.009145449433170142,-0.09520504024184774
2022-07-31,0.08809097737433619,2.67,0.00980266429451145,0.07828831307982474
2022-08-31,-0.04165748742173719,3.15,0.00878504128340233,-0.05044252870513952
2022-09-30,-0.0970021617884629,3.83,0.007343408684331074,-0.10434557047279397
2022-10-31,0.07814129136926858,4.1,0.006770995740582193,0.07137029562868638
2022-11-30,0.054101230983634695,3.68,0.007661415875302674,0.04643981510833202
2022-12-31,-0.05935518669668306,3.88,0.00723740628734054,-0.0665925929840236
2023-01-31,0.06098888278832892,3.52,0.00800062354567238,0.05298825924265654
2023-02-28,-0.02546396823996753,3.92,0.007152604369748114,-0.03261657260971564
2023-03-31,0.0364068676345498,3.48,0.008085425463264809,0.02832144217128499
2023-04-30,0.015848727752841033,3.44,0.008170227380857235,0.0076785003719837975
2023-05-31,0.004605494761266685,3.64,0.007746217792895101,-0.003140723031628416
2023-06-30,0.06278679138956424,3.81,0.007385809643127288,0.05540098174643695
2023-07-31,0.03220911271346324,3.97,0.007046601972757579,0.02516251074070566
2023-08-31,-0.01638556228196679,4.09,0.0067921962199803,-0.023177758501947088
2023-09-30,-0.04859642967965842,4.59,0.005732172250074965,-0.05432860192973339
2023-10-31,-0.021947724150478246,4.88,0.00511735834752987,-0.027065082498008118
2023-11-30,0.08740982448336337,4.37,0.006198582796833312,0.08121124168653006
2023-12-31,0.044643707498547174,3.88,0.00723740628734054,0.03740630121120663
