,Log_Returns,Macro,Predicted_Return,Residual
2012-03-31,0.03165720340479896,228.807,0.011631998021545464,0.020025205383253496
2012-04-30,-0.006697699738298422,229.187,0.011611437718093913,-0.018309137456392337
2012-05-31,-0.06193492001229914,228.713,0.011637083991346638,-0.07357200400364577
2012-06-30,0.03977939151074982,228.524,0.011647310037010698,0.028132081473739124
2012-07-31,0.011760357821230933,228.59,0.011643739036937535,0.00011661878429339821
2012-08-31,0.024743833009557785,229.918,0.011571886186980535,0.01317194682257725
2012-09-30,0.025034515735446343,231.015,0.011512531837279613,0.01352198389816673
2012-10-31,-0.018365639689054927,231.638,0.011478823760831413,-0.029844463449886338
2012-11-30,0.005644027941484794,231.249,0.011499871018838394,-0.0058558430773536
2012-12-31,0.00889427678872977,231.221,0.011501385988566403,-0.002607109199836633
2013-01-31,0.04992290617235275,231.679,0.011476605412301114,0.038446300760051635
2013-02-28,0.012678445065575151,232.937,0.011408539986664138,0.0012699050789110131
2013-03-31,0.037268300150066276,232.282,0.011443979457087205,0.02582432069297907
2013-04-30,0.019030059243342255,231.797,0.01147022089701879,0.007559838346323464
2013-05-31,0.023334912255226048,231.893,0.011465026715094188,0.01186988554013186
2013-06-30,-0.013434112091105375,232.445,0.011435160169027726,-0.0248692722601331
2013-07-31,0.05038595527466227,232.9,0.01141054191094758,0.03897541336371469
2013-08-31,-0.03045141158085502,233.456,0.011380458940634258,-0.041831870521489276
2013-09-30,0.03115594385545002,233.544,0.011375697607203372,0.019780246248246647
2013-10-31,0.045266997948991,233.669,0.011368934349489046,0.033898063599501954
2013-11-30,0.029206879897977222,234.1,0.011345614636890052,0.01786126526108717
2013-12-31,0.025596076504528983,234.719,0.01131212298468871,0.014283953519840274
2014-01-31,-0.03588452243168404,235.288,0.011281336635573097,-0.047165859067257135
2014-02-28,0.044509972872160526,235.547,0.011267323165589014,0.03324264970657151
2014-03-31,0.008261264857505744,236.028,0.011241298149904289,-0.0029800332923985446
2014-04-30,0.006927773095062447,236.468,0.011217491482749862,-0.004289718387687415
2014-05-31,0.022941313589926477,236.918,0.011193143754978289,0.011748169834948188
2014-06-30,0.020434445723932573,237.231,0.011176208557661617,0.009258237166270956
2014-07-31,-0.013528412668208173,237.498,0.011161762239183817,-0.02469017490739199
2014-08-31,0.038704908564398906,237.46,0.011163818269528971,0.027541090294869935
2014-09-30,-0.013892848402711353,237.477,0.011162898466479823,-0.025055746869191174
2014-10-31,0.023278232294298012,237.43,0.01116544145138041,0.012112790842917602
2014-11-30,0.02710133348711673,236.983,0.011189626860966839,0.015911706626149894
2014-12-31,-0.002540171191393184,236.252,0.011229178392080217,-0.013769349583473402
2015-01-31,-0.030076868972748628,234.747,0.011310608014960699,-0.041387476987709323
2015-02-28,0.05468193007671251,235.342,0.011278414908240508,0.043403515168472004
2015-03-31,-0.015830349731866988,235.976,0.011244111665113448,-0.027074461396980436
2015-04-30,0.00978591224739072,236.222,0.011230801573931654,-0.0014448893265409345
2015-05-31,0.01277421876069303,237.001,0.011188652951855976,0.0015855658088370535
2015-06-30,-0.020521247163982178,237.657,0.011153159375371193,-0.03167440653935337
2015-07-31,0.02233799760235217,238.034,0.011132761390104788,0.011205236212247381
2015-08-31,-0.06288683795556535,238.033,0.011132815496166503,-0.07401965345173185
2015-09-30,-0.02584684493055157,237.498,0.011161762239183817,-0.03700860716973539
2015-10-31,0.08163456791665424,237.733,0.011149047314680884,0.07048552060197336
2015-11-30,0.003648535164794745,238.017,0.011133681193153937,-0.0074851460283591915
2015-12-31,-0.01743343752055707,237.761,0.011147532344952875,-0.028580969865509946
2016-01-31,-0.05106872142872111,237.652,0.011153429905679768,-0.06222215133440088
2016-02-29,-0.000826177894694506,237.336,0.011170527421181582,-0.011996705315876089
2016-03-31,0.06509990786475067,238.08,0.011130272511265915,0.05396963535348476
2016-04-30,0.003933365482550004,238.992,0.011080927782982196,-0.007147562300432192
2016-05-31,0.016868603531370624,239.557,0.011050357858113442,0.005818245673257182
2016-06-30,0.0034699956995957863,240.222,0.011014377327073227,-0.007544381627477441
2016-07-31,0.035821979652177205,240.101,0.011020924160540695,0.02480105549163651
2016-08-31,0.0011966822816389495,240.545,0.010996901069139411,-0.009800218787500462
2016-09-30,5.8109538615552924e-05,241.176,0.010962760144197494,-0.010904650605581942
2016-10-31,-0.017488965598841683,241.741,0.010932190219328739,-0.028421155818170424
2016-11-30,0.03617599140961481,242.026,0.010916769991740077,0.025259221417874733
2016-12-31,0.020069004968490255,242.637,0.010883711188032453,0.009185293780457801
2017-01-31,0.01773655626074016,243.618,0.010830633141490423,0.006905923119249736
2017-02-28,0.038539372826084065,244.006,0.010809639989545155,0.027729732836538908
2017-03-31,0.0012490749749443702,243.892,0.010815808080580622,-0.00956673310563625
2017-04-30,0.009877025042120685,244.193,0.010799522156004524,-0.0009224971138838394
2017-05-31,0.014014320598277279,244.004,0.010809748201668586,0.003204572396608693
2017-06-30,0.006354946558605506,244.163,0.010801145337855962,-0.004446198779250456
2017-07-31,0.020345842191235364,244.243,0.010796816852918794,0.00954902533831657
2017-08-31,0.002913312166594517,245.183,0.010745957154907063,-0.007832644988312546
2017-09-30,0.019949134090480908,246.435,0.010678216365640376,0.009270917724840531
2017-10-31,0.023290591341503537,246.626,0.010667882107852886,0.01262270923365065
2017-11-30,0.030108233001528758,247.284,0.010632280319244675,0.01947595268228408
2017-12-31,0.012055118772053673,247.805,0.010604091061091364,0.0014510277109623087
2018-01-31,0.05482795320381848,248.859,0.010547063272044169,0.044280889931774314
2018-02-28,-0.037038042010599334,249.529,0.010510812210695383,-0.04754885422129472
2018-03-31,-0.027793180446785738,249.577,0.01050821511973308,-0.03830139556651882
2018-04-30,0.005154941625325805,250.227,0.010473046179618587,-0.005318104554292782
2018-05-31,0.024018407633594224,250.792,0.010442476254749833,0.013575931378844391
2018-06-30,0.005734591306937562,251.018,0.010430248284802332,-0.00469565697786477
2018-07-31,0.03637649012042034,251.214,0.010419643496706269,0.02595684662371407
2018-08-31,0.031420717244175105,251.663,0.01039534987499641,0.021025367369178694
2018-09-30,0.005928388797259226,252.182,0.010367268828966531,-0.004438880031707305
2018-10-31,-0.07160816826779587,252.772,0.010335346252554913,-0.08194351452035079
2018-11-30,0.018379442875224975,252.594,0.010344977131540112,0.008034465743684863
2018-12-31,-0.09216849121190586,252.767,0.010335616782863486,-0.10250410799476935
2019-01-31,0.07702183827280835,252.561,0.010346762631576694,0.06667507564123167
2019-02-28,0.03190121043283947,253.319,0.010305750236797024,0.02159546019604245
2019-03-31,0.017938893906731364,254.277,0.01025391662967443,0.007684977277056934
2019-04-30,0.04004009081685659,255.233,0.010202191234675265,0.029837899582181325
2019-05-31,-0.06589540178536724,255.296,0.010198782552787245,-0.07609418433815449
2019-06-30,0.06727209142438483,255.213,0.010203273355909558,0.05706881806847527
2019-07-31,0.015006203075623779,255.802,0.010171404885559654,0.004834798190064125
2019-08-31,-0.016885380278590722,256.036,0.010158744067118437,-0.02704412434570916
2019-09-30,0.019271362519802493,256.43,0.01013742627880288,0.009133936240999613
2019-10-31,0.02186375585533068,257.155,0.010098199384059793,0.011765556471270887
2019-11-30,0.035558811971727534,257.879,0.010059026595378415,0.02549978537634912
2019-12-31,0.028641002774139,258.63,0.010018392943030746,0.018622609831108257
2020-01-31,-0.00040409198473593096,259.127,0.009991502230358586,-0.010395594215094516
2020-02-29,-0.08247466682244964,259.25,0.009984847184767689,-0.09245951400721733
2020-03-31,-0.13338453758526986,258.076,0.010048367701220636,-0.1434329052864905
2020-04-30,0.11954462178744146,256.032,0.010158960491365296,0.10938566129607617
2020-05-31,0.04654489075005848,255.802,0.010171404885559654,0.036373485864498824
2020-06-30,0.01757922563871483,257.042,0.010104313369033543,0.007474912269681288
2020-07-31,0.0572234131921625,258.352,0.010033434428187408,0.04718997876397509
2020-08-31,0.06746829064701437,259.316,0.009981276184694528,0.057487014462319845
2020-09-30,-0.038162551075788025,259.997,0.009944429956666877,-0.0481069810324549
2020-10-31,-0.025249600471817072,260.319,0.009927007804794774,-0.03517660827661184
2020-11-30,0.10325742601987277,260.911,0.009894977016259727,0.09336244900361304
2020-12-31,0.03637847980693253,262.045,0.009833620742275362,0.026544859064657172
2021-01-31,-0.010242688997085511,262.639,0.009801481741616887,-0.020044170738702398
2021-02-28,0.027426051457091434,263.573,0.009750946679975446,0.017675104777115987
2021-03-31,0.044398909101802775,264.847,0.009682015557351037,0.03471689354445174
2021-04-30,0.05155807915110317,266.625,0.009585814979622465,0.04197226417148071
2021-05-31,0.00654461040493362,268.404,0.00948956029583218,-0.0029449498908985594
2021-06-30,0.02217977996644685,270.71,0.009364791717518297,0.012814988248928552
2021-07-31,0.02411919454083652,271.965,0.009296888610066466,0.014822305930770056
2021-08-31,0.029325816530729444,272.752,0.009254307139497068,0.020071509391232374
2021-09-30,-0.04772665824102186,273.942,0.009189920926056687,-0.05691657916707855
2021-10-31,0.06781152018535933,276.528,0.009050002650462713,0.05876151753489661
2021-11-30,-0.008067355404552261,278.824,0.008925775132765976,-0.016993130537318237
2021-12-31,0.04521020082198522,280.806,0.008818536918447627,0.0363916639035376
2022-01-31,-0.05418293741432855,282.542,0.008724608795311069,-0.06290754620963962
2022-02-28,-0.029961460945687104,284.525,0.008617316474931004,-0.038578777420618104
2022-03-31,0.036901147585728815,287.467,0.00845813644136663,0.028443011144362186
2022-04-30,-0.09186220104445664,288.582,0.008397808182554844,-0.10026000922701148
2022-05-31,0.0022546934403835602,291.299,0.008250802012876257,-0.005996108572492697
2022-06-30,-0.0860595908086776,295.072,0.008046659842027046,-0.09410625065070465
2022-07-31,0.08809097737433619,294.94,0.008053801842173372,0.08003717553216282
2022-08-31,-0.04165748742173719,295.162,0.008041790296472732,-0.04969927771820992
2022-09-30,-0.0970021617884629,296.421,0.007973670764774041,-0.10497583255323693
2022-10-31,0.07814129136926858,297.979,0.007889373520622682,0.0702519178486459
2022-11-30,0.054101230983634695,298.708,0.007849930201632733,0.04625130078200196
2022-12-31,-0.05935518669668306,298.808,0.007844519595461275,-0.06719970629214433
2023-01-31,0.06098888278832892,300.456,0.007755352805755601,0.053233529982573316
2023-02-28,-0.02546396823996753,301.476,0.0077001646228067044,-0.03316413286277423
2023-03-31,0.0364068676345498,301.643,0.0076911289105003645,0.028715738724049433
2023-04-30,0.015848727752841033,302.858,0.007625390045517117,0.008223337707323915
2023-05-31,0.004605494761266685,303.316,0.007600609469251826,-0.002995114707985141
2023-06-30,0.06278679138956424,304.099,0.007558244422929291,0.05522854696663494
2023-07-31,0.03220911271346324,304.615,0.007530325695084553,0.024678787018378685
2023-08-31,-0.01638556228196679,306.138,0.007447922163093208,-0.023833484445059998
2023-09-30,-0.04859642967965842,307.374,0.00738104707081395,-0.05597747675047238
2023-10-31,-0.021947724150478246,307.653,0.007365951479595574,-0.02931367563007382
2023-11-30,0.08740982448336337,308.087,0.007342469448811437,0.08006735503455194
2023-12-31,0.044643707498547174,308.735,0.00730740872082037,0.037336298777726803
