,Log_Returns,Macro,Predicted_Return,Residual
2013-08-31,-0.03045141158085502,82.1,0.010393177044951738,-0.04084458862580676
2013-09-30,0.03115594385545002,77.5,0.010941433605044529,0.02021451025040549
2013-10-31,0.045266997948991,73.2,0.011453934302522572,0.033813063646468425
2013-11-30,0.029206879897977222,75.1,0.011227480505962508,0.017979399392014712
2013-12-31,0.025596076504528983,82.5,0.010345502561465408,0.015250573943063575
2014-01-31,-0.03588452243168404,81.2,0.010500444632795978,-0.04638496706448002
2014-02-28,0.044509972872160526,81.6,0.01045277014930965,0.03405720272285088
2014-03-31,0.008261264857505744,80.0,0.010643468083254969,-0.0023822032257492243
2014-04-30,0.006927773095062447,84.1,0.01015480462752009,-0.003227031532457642
2014-05-31,0.022941313589926477,81.9,0.010417014286694901,0.012524299303231576
2014-06-30,0.020434445723932573,82.5,0.010345502561465408,0.010088943162467164
2014-07-31,-0.013528412668208173,81.8,0.010428932907566486,-0.02395734557577466
2014-08-31,0.038704908564398906,82.5,0.010345502561465408,0.028359406002933497
2014-09-30,-0.013892848402711353,84.6,0.010095211523162178,-0.02398805992587353
2014-10-31,0.023278232294298012,86.9,0.00982108324311578,0.013457149051182232
2014-11-30,0.02710133348711673,88.8,0.009594629446555716,0.017506704040561014
2014-12-31,-0.002540171191393184,93.6,0.00902253564471976,-0.011562706836112945
2015-01-31,-0.030076868972748628,98.1,0.008486197705498551,-0.03856306667824718
2015-02-28,0.05468193007671251,95.4,0.008808000469031275,0.04587392960768123
2015-03-31,-0.015830349731866988,93.0,0.009094047369949254,-0.024924397101816244
2015-04-30,0.00978591224739072,95.9,0.008748407364673364,0.0010375048827173557
2015-05-31,0.01277421876069303,90.7,0.009368175649995649,0.003406043110697381
2015-06-30,-0.020521247163982178,96.1,0.0087245701229302,-0.029245817286912376
2015-07-31,0.02233799760235217,93.1,0.009082128749077673,0.013255868853274497
2015-08-31,-0.06288683795556535,91.9,0.00922515219953666,-0.07211199015510202
2015-09-30,-0.02584684493055157,87.2,0.009785327380501033,-0.035632172311052604
2015-10-31,0.08163456791665424,90.0,0.009451605996096726,0.07218296192055752
2015-11-30,0.003648535164794745,91.3,0.009296663924766156,-0.005648128759971411
2015-12-31,-0.01743343752055707,92.6,0.009141721853435585,-0.026575159373992654
2016-01-31,-0.05106872142872111,92.0,0.009213233578665079,-0.06028195500738619
2016-02-29,-0.000826177894694506,91.7,0.009248989441279826,-0.010075167335974331
2016-03-31,0.06509990786475067,91.0,0.009332419787380903,0.05576748807736977
2016-04-30,0.003933365482550004,89.0,0.00957079220481255,-0.005637426722262547
2016-05-31,0.016868603531370624,94.7,0.008891430815132353,0.007977172716238271
2016-06-30,0.0034699956995957863,93.5,0.009034454265591341,-0.0055644585659955555
2016-07-31,0.035821979652177205,90.0,0.009451605996096726,0.026370373656080477
2016-08-31,0.0011966822816389495,89.8,0.009475443237839892,-0.008278760956200943
2016-09-30,5.8109538615552924e-05,91.2,0.009308582545637737,-0.009250473007022185
2016-10-31,-0.017488965598841683,87.2,0.009785327380501033,-0.027274292979342717
2016-11-30,0.03617599140961481,93.8,0.008998698402976596,0.027177293006638216
2016-12-31,0.020069004968490255,98.2,0.008474279084626968,0.011594725883863287
2017-01-31,0.01773655626074016,98.5,0.008438523222012221,0.009298033038727938
2017-02-28,0.038539372826084065,96.3,0.008700732881187034,0.02983863994489703
2017-03-31,0.0012490749749443702,96.9,0.00862922115595754,-0.0073801461810131695
2017-04-30,0.009877025042120685,97.0,0.008617302535085957,0.001259722507034728
2017-05-31,0.014014320598277279,97.1,0.008605383914214376,0.005408936684062903
2017-06-30,0.006354946558605506,95.0,0.008855674952517606,-0.0025007283939121
2017-07-31,0.020345842191235364,93.4,0.009046372886462924,0.01129946930477244
2017-08-31,0.002913312166594517,96.8,0.008641139776829123,-0.0057278276102346055
2017-09-30,0.019949134090480908,95.1,0.008843756331646024,0.011105377758834883
2017-10-31,0.023290591341503537,100.7,0.008176313562837408,0.015114277778666129
2017-11-30,0.030108233001528758,98.5,0.008438523222012221,0.021669709779516537
2017-12-31,0.012055118772053673,95.9,0.008748407364673364,0.0033067114073803087
2018-01-31,0.05482795320381848,95.7,0.008772244606416528,0.046055708597401955
2018-02-28,-0.037038042010599334,99.7,0.008295499771553232,-0.04533354178215257
2018-03-31,-0.027793180446785738,101.4,0.00809288321673633,-0.035886063663522066
2018-04-30,0.005154941625325805,98.8,0.008402767359397474,-0.003247825734071669
2018-05-31,0.024018407633594224,98.0,0.008498116326370134,0.01552029130722409
2018-06-30,0.005734591306937562,98.2,0.008474279084626968,-0.002739687777689406
2018-07-31,0.03637649012042034,97.9,0.008510034947241715,0.027866455173178623
2018-08-31,0.031420717244175105,96.2,0.008712651502058617,0.022708065742116486
2018-09-30,0.005928388797259226,100.1,0.008247825288066904,-0.0023194364908076777
2018-10-31,-0.07160816826779587,98.6,0.00842660460114064,-0.08003477286893651
2018-11-30,0.018379442875224975,97.5,0.008557709430728045,0.00982173344449693
2018-12-31,-0.09216849121190586,98.3,0.008462360463755387,-0.10063085167566124
2019-01-31,0.07702183827280835,91.2,0.009308582545637737,0.06771325572717062
2019-02-28,0.03190121043283947,93.8,0.008998698402976596,0.022902512029862876
2019-03-31,0.017938893906731364,98.4,0.008450441842883802,0.009488452063847562
2019-04-30,0.04004009081685659,97.2,0.008593465293342793,0.031446625523513794
2019-05-31,-0.06589540178536724,100.0,0.008259743908938485,-0.07415514569430572
2019-06-30,0.06727209142438483,98.2,0.008474279084626968,0.05879781233975786
2019-07-31,0.015006203075623779,98.4,0.008450441842883802,0.006555761232739977
2019-08-31,-0.016885380278590722,89.8,0.009475443237839892,-0.026360823516430612
2019-09-30,0.019271362519802493,93.2,0.009070210128206089,0.010201152391596404
2019-10-31,0.02186375585533068,95.5,0.008796081848159694,0.013067674007170986
2019-11-30,0.035558811971727534,96.8,0.008641139776829123,0.026917672194898414
2019-12-31,0.028641002774139,99.3,0.008343174255039562,0.02029782851909944
2020-01-31,-0.00040409198473593096,99.8,0.00828358115068165,-0.00868767313541758
2020-02-29,-0.08247466682244964,101.0,0.00814055770022266,-0.0906152245226723
2020-03-31,-0.13338453758526986,89.1,0.00955887358394097,-0.14294341116921083
2020-04-30,0.11954462178744146,71.8,0.011620794994724726,0.10792382679271674
2020-05-31,0.04654489075005848,72.3,0.011561201890366815,0.034983688859691664
2020-06-30,0.01757922563871483,78.1,0.010869921879815034,0.006709303758899797
2020-07-31,0.0572234131921625,72.5,0.01153736464862365,0.04568604854353885
2020-08-31,0.06746829064701437,74.1,0.011346666714678332,0.05612162393233604
2020-09-30,-0.038162551075788025,80.4,0.010595793599768638,-0.04875834467555666
2020-10-31,-0.025249600471817072,81.8,0.010428932907566486,-0.03567853337938356
2020-11-30,0.10325742601987277,76.9,0.011012945330274023,0.09224448068959874
2020-12-31,0.03637847980693253,80.7,0.010560037737153891,0.02581844206977864
2021-01-31,-0.010242688997085511,79.0,0.010762654291970793,-0.021005343289056302
2021-02-28,0.027426051457091434,76.8,0.011024863951145606,0.016401187505945828
2021-03-31,0.044398909101802775,84.9,0.01005945566054743,0.034339453441255344
2021-04-30,0.05155807915110317,88.3,0.009654222550913628,0.04190385660018954
2021-05-31,0.00654461040493362,82.9,0.010297828077979078,-0.0037532176730454584
2021-06-30,0.02217977996644685,85.5,0.009987943935317935,0.012191836031128915
2021-07-31,0.02411919454083652,81.2,0.010500444632795978,0.013618749908040543
2021-08-31,0.029325816530729444,70.3,0.011799574307798464,0.01752624222293098
2021-09-30,-0.04772665824102186,72.8,0.011501608786008902,-0.05922826702703076
2021-10-31,0.06781152018535933,71.7,0.01163271361559631,0.05617880656976301
2021-11-30,-0.008067355404552261,67.4,0.012145214313074353,-0.020212569717626614
2021-12-31,0.04521020082198522,70.6,0.011763818445183717,0.0334463823768015
2022-01-31,-0.05418293741432855,67.2,0.012169051554817517,-0.06635198896914607
2022-02-28,-0.029961460945687104,62.8,0.012693470873167145,-0.04265493181885425
2022-03-31,0.036901147585728815,59.4,0.013098703982800946,0.023802443602927867
2022-04-30,-0.09186220104445664,65.2,0.012407423972249166,-0.10426962501670581
2022-05-31,0.0022546934403835602,58.4,0.01321789019151677,-0.010963196751133211
2022-06-30,-0.0860595908086776,50.0,0.014219054344729695,-0.1002786451534073
2022-07-31,0.08809097737433619,51.5,0.014040275031655957,0.07405070234268023
2022-08-31,-0.04165748742173719,58.2,0.013241727433259935,-0.05489921485499712
2022-09-30,-0.0970021617884629,58.6,0.013194052949773605,-0.1101962147382365
2022-10-31,0.07814129136926858,59.9,0.013039110878443033,0.06510218049082554
2022-11-30,0.054101230983634695,56.7,0.01342050674633367,0.04068072423730103
2022-12-31,-0.05935518669668306,59.8,0.013051029499314616,-0.07240621619599769
2023-01-31,0.06098888278832892,64.9,0.012443179834863913,0.048545702953465004
2023-02-28,-0.02546396823996753,66.9,0.012204807417432264,-0.03766877565739979
2023-03-31,0.0364068676345498,62.0,0.012788819840139803,0.023618047794409992
2023-04-30,0.015848727752841033,63.7,0.012586203285322901,0.003262524467518131
2023-05-31,0.004605494761266685,59.0,0.013146378466287276,-0.008540883705020591
2023-06-30,0.06278679138956424,64.2,0.01252661018096499,0.05026018120859925
2023-07-31,0.03220911271346324,71.5,0.011656550857339474,0.020552561856123766
2023-08-31,-0.01638556228196679,69.4,0.011906841895642704,-0.028292404177609493
2023-09-30,-0.04859642967965842,67.8,0.012097539829588024,-0.06069396950924645
2023-10-31,-0.021947724150478246,63.8,0.01257428466445132,-0.03452200881492957
2023-11-30,0.08740982448336337,61.3,0.01287225018624088,0.07453757429712249
2023-12-31,0.044643707498547174,69.7,0.011871086033027957,0.032772621465519215
